Year,End Latitude Decimal Degrees,End Longitude Decimal Degrees,G Stat Area,Target Species Code,Avg Depth Fathoms,Substrate Type,Species,Sex,Age,Length Millimeters,Weight Kilograms,Number of Specimens
2014,57.52125,-134.7012,345731,710,307,Hard,Sablefish,Female,26,760,4.6,1
2014,57.52125,-134.7012,345731,710,307,Hard,Sablefish,Male,5,600,2.1,1
2014,57.52125,-134.7012,345731,710,307,Hard,Sablefish,Male,8,570,2,1
2014,57.52125,-134.7012,345731,710,307,Hard,Sablefish,Male,9,610,2.3,1
2014,57.52125,-134.7012,345731,710,307,Hard,Sablefish,Male,9,630,2.3,1
2014,57.52125,-134.7012,345731,710,307,Hard,Sablefish,Male,16,610,2.4,1
2014,57.52125,-134.7012,345731,710,307,Hard,Sablefish,Male,29,650,3.3,1
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,330,,1
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,360,,1
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,370,,1
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,400,,2
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,420,,2
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,430,,3
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,440,,2
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,450,,1
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,470,,3
2014,57.52125,-134.7012,345731,710,307,Hard,Thornyhead rockfish,,,480,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,,,600,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,,,610,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,,,620,,2
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,,,640,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,,,650,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,,,660,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,,,670,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,,,680,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Female,8,630,2.5,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Female,8,660,2.9,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Female,10,650,2.5,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Male,9,530,1.5,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Male,9,620,2.6,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Male,10,610,2.4,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Male,14,620,2.7,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Male,22,630,3.2,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Male,28,690,3.8,1
2014,57.564033,-134.75265,345731,710,334,Mud,Sablefish,Male,32,630,2.8,1
2014,57.564033,-134.75265,345731,710,334,Mud,Thornyhead rockfish,,,390,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Thornyhead rockfish,,,430,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Thornyhead rockfish,,,440,,1
2014,57.564033,-134.75265,345731,710,334,Mud,Thornyhead rockfish,,,450,,3
2014,57.564033,-134.75265,345731,710,334,Mud,Thornyhead rockfish,,,460,,3
2014,57.564033,-134.75265,345731,710,334,Mud,Thornyhead rockfish,,,530,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,620,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,630,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,640,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,650,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,660,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,670,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,700,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,820,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,900,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,910,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,,,930,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Female,7,670,3.4,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Female,7,680,3.2,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Female,8,650,2.8,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Female,10,730,3.8,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Female,11,650,2.9,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Female,12,760,4.4,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Female,16,900,8.1,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Female,19,610,2.3,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Male,7,630,2.7,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Male,8,570,2.1,1
2014,57.603117,-134.732117,345731,710,228,Coral,Sablefish,Male,29,700,3.2,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,380,,3
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,390,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,400,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,420,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,430,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,440,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,460,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,470,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,480,,1
2014,57.603117,-134.732117,345731,710,228,Coral,Thornyhead rockfish,,,500,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,590,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,600,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,610,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,630,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,650,,2
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,670,,3
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,680,,2
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,690,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,710,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,750,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,,,780,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,7,630,2.8,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,8,650,2.9,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,8,660,2.8,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,8,660,3,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,10,730,3.5,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,14,760,4.8,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,14,810,5.6,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,15,760,4.6,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,15,770,5,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Female,25,820,6.4,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Male,7,640,2.7,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Male,13,660,3.1,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Male,14,620,3,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Male,15,630,2.9,1
2014,57.690067,-134.83015,345731,710,289,Hard,Sablefish,Male,25,690,3.2,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,390,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,400,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,410,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,420,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,460,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,470,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,480,,2
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,500,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,520,,1
2014,57.690067,-134.83015,345731,710,289,Hard,Thornyhead rockfish,,,550,,2
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,,,520,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,,,580,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,,,590,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,,,620,,3
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,,,680,,2
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,,,690,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,,,710,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,,,740,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Female,6,610,3,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Female,7,660,3.4,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Female,9,580,2.4,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Female,10,670,2.8,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Female,11,730,3.8,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Female,16,740,3.8,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Male,6,630,3.6,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Male,8,540,1.5,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Male,13,630,2.8,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Male,14,680,3.4,1
2014,57.705767,-134.880767,345731,710,303,Hard,Sablefish,Male,34,630,2.8,1
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,380,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,390,,2
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,410,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,430,,2
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,450,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,460,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,500,,3
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,510,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,550,,1
2014,57.705767,-134.880767,345731,710,303,Hard,Thornyhead rockfish,,,640,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,560,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,610,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,620,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,630,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,650,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,680,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,690,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,700,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,710,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,740,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,,,750,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Female,6,680,3.8,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Female,7,620,2.7,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Female,8,600,2.4,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Female,8,610,2.6,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Female,8,660,3.3,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Female,22,870,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Male,8,650,2.3,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Male,11,640,2.3,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Male,12,620,2.5,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Male,15,710,3.7,1
2014,57.736417,-134.763033,345731,710,290,Hard,Sablefish,Male,38,630,2.3,1
2014,57.736417,-134.763033,345731,710,290,Hard,Thornyhead rockfish,,,400,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Thornyhead rockfish,,,410,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Thornyhead rockfish,,,440,,1
2014,57.736417,-134.763033,345731,710,290,Hard,Thornyhead rockfish,,,520,,3
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,480,,2
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,520,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,550,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,560,,2
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,570,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,600,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,610,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,620,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,640,,2
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,650,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,,,710,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Female,8,560,1.9,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Female,10,670,2.8,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Female,10,670,3,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Female,12,630,2.4,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Female,14,700,3.9,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Female,21,700,3.7,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Male,6,590,2,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Male,6,600,2.4,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Male,8,550,1.6,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Male,8,560,1.8,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Male,8,590,2,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Male,9,620,2.4,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Male,12,600,2.3,1
2014,57.743333,-134.812183,345731,710,278,Mud,Sablefish,Male,15,660,3.1,1
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,390,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,400,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,410,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,420,,2
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,440,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,450,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,460,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,510,,1
2014,57.743333,-134.812183,345731,710,278,Mud,Thornyhead rockfish,,,590,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,510,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,560,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,580,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,590,,2
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,600,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,620,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,630,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,650,,3
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,,,720,,2
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Female,9,650,2.8,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Female,9,660,3.1,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Female,9,760,4.7,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Female,11,660,3.2,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Female,13,700,2.9,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Female,14,690,3.4,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Male,7,540,1.8,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Male,8,620,2.8,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Male,11,630,2.7,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Male,11,660,2.9,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Male,15,580,2,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Male,28,660,2.9,1
2014,57.763167,-134.836167,345731,710,293,Mud,Sablefish,Male,29,740,4.2,1
2014,57.763167,-134.836167,345731,710,293,Mud,Thornyhead rockfish,,,430,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Thornyhead rockfish,,,440,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Thornyhead rockfish,,,460,,2
2014,57.763167,-134.836167,345731,710,293,Mud,Thornyhead rockfish,,,470,,2
2014,57.763167,-134.836167,345731,710,293,Mud,Thornyhead rockfish,,,480,,3
2014,57.763167,-134.836167,345731,710,293,Mud,Thornyhead rockfish,,,490,,3
2014,57.763167,-134.836167,345731,710,293,Mud,Thornyhead rockfish,,,510,,1
2014,57.763167,-134.836167,345731,710,293,Mud,Thornyhead rockfish,,,570,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,570,,3
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,590,,2
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,600,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,620,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,630,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,640,,4
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,660,,2
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,680,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,,,750,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,5,570,1.8,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,6,550,1.7,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,7,570,1.9,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,7,640,2.5,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,7,660,3.4,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,7,670,3.3,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,8,600,2.4,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,8,640,3.2,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Female,9,720,4.1,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Male,4,560,1.8,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Male,5,570,2.3,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Male,8,580,2.2,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Male,8,620,2.4,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Male,10,570,1.9,1
2014,57.803667,-134.809983,345731,710,262,Coral,Sablefish,Male,10,580,2.1,1
2014,57.803667,-134.809983,345731,710,262,Coral,Thornyhead rockfish,,,420,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Thornyhead rockfish,,,430,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Thornyhead rockfish,,,450,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Thornyhead rockfish,,,460,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Thornyhead rockfish,,,510,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Thornyhead rockfish,,,530,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Thornyhead rockfish,,,560,,1
2014,57.803667,-134.809983,345731,710,262,Coral,Thornyhead rockfish,,,580,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,500,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,590,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,600,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,610,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,640,,2
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,650,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,660,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,670,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,690,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,730,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,,,760,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Female,7,580,1.8,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Female,7,630,2.6,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Female,11,700,3.6,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Female,12,690,3.3,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Female,14,780,5.1,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Female,15,750,4.3,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Female,20,810,5.6,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Male,9,630,2.7,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Male,13,620,2.3,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Male,14,620,2.6,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Male,16,660,3,1
2014,57.842767,-134.765667,345731,710,261,Hard,Sablefish,Male,21,690,3.5,1
2014,57.842767,-134.765667,345731,710,261,Hard,Thornyhead rockfish,,,450,,2
2014,57.842767,-134.765667,345731,710,261,Hard,Thornyhead rockfish,,,490,,1
2014,57.842767,-134.765667,345731,710,261,Hard,Thornyhead rockfish,,,520,,2
2014,57.842767,-134.765667,345731,710,261,Hard,Thornyhead rockfish,,,530,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,520,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,570,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,580,,2
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,620,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,640,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,660,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,680,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,780,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,,,790,,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Female,7,600,2.5,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Female,7,630,2.6,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Female,8,580,2.3,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Female,8,710,3.9,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Female,9,590,2.1,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Female,10,600,2.6,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Female,12,670,3.1,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Female,13,690,3.7,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Male,8,550,1.8,1
2014,57.853367,-134.787383,345731,710,274,Hard,Sablefish,Male,32,660,3.3,1
2014,57.853367,-134.787383,345731,710,274,Hard,Thornyhead rockfish,,,470,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,510,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,530,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,620,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,660,,2
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,720,,3
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,740,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,750,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,770,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,,,800,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Female,8,690,3.8,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Female,9,740,4.5,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Female,10,730,3.9,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Female,24,840,6.2,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Male,11,620,2.6,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Male,11,630,2.7,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Male,18,670,3.5,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Male,20,670,3.3,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Male,23,700,3.7,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Male,36,770,4.8,1
2014,57.9152,-134.795717,345731,710,289,Hard,Sablefish,Male,,670,3,1
2014,57.9152,-134.795717,345731,710,289,Hard,Thornyhead rockfish,,,360,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Thornyhead rockfish,,,400,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Thornyhead rockfish,,,410,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Thornyhead rockfish,,,430,,1
2014,57.9152,-134.795717,345731,710,289,Hard,Thornyhead rockfish,,,480,,2
2014,57.9152,-134.795717,345731,710,289,Hard,Thornyhead rockfish,,,500,,1
